time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,moving,grade_smooth,torque
1147,267,80,149,3574.0,147.0,43.577705,1.46873,3.0,true,0.0,32
1148,267,80,149,3577.0,147.0,43.577682,1.46875,3.0,true,0.0,32
1149,267,79,148,3580.0,147.0,43.577656,1.46877,3.0,true,0.0,32
1150,267,79,148,3583.0,147.0,43.577633,1.468791,3.0,true,0.0,32
1151,266,79,148,3586.0,147.0,43.57761,1.468813,3.0,true,0.0,32
1152,266,79,148,3589.0,147.0,43.577587,1.468834,3.0,true,0.0,32
1153,266,79,149,3592.0,147.0,43.577564,1.468855,3.0,true,0.0,32
1154,266,79,149,3595.0,147.0,43.57754,1.468877,3.0,true,0.0,32
1155,266,79,149,3598.5,147.0,43.57752,1.468899,3.1,true,0.0,32
1156,266,79,149,3602.0,147.0,43.577496,1.468923,3.2,true,0.0,32
1157,266,79,149,3605.0,147.0,43.577477,1.468947,3.2,true,0.0,32
1158,267,79,150,3608.0,147.0,43.577454,1.468972,3.2,true,0.0,32
1159,267,79,151,3611.5,147.0,43.57743,1.468998,3.3,true,0.0,32
1160,267,79,151,3615.0,147.0,43.577408,1.469025,3.3,true,0.0,32
1161,267,79,151,3618.0,147.0,43.577385,1.469052,3.2,true,0.0,32
1162,268,79,151,3621.0,147.0,43.577366,1.469079,3.2,true,0.0,32
1163,268,79,151,3624.5,147.0,43.577343,1.469106,3.3,true,0.0,32
1164,268,79,151,3628.0,147.0,43.57732,1.469133,3.3,true,0.0,32
1165,268,79,151,3631.0,147.0,43.5773,1.469161,3.2,true,0.0,32
1166,269,79,151,3634.0,147.0,43.577282,1.469189,3.2,true,0.0,33
1167,269,79,151,3637.0,147.0,43.577263,1.469217,3.2,true,0.0,33
1168,269,79,151,3640.0,147.0,43.57724,1.469244,3.1,true,0.0,33
1169,269,79,151,3643.5,147.0,43.57722,1.469271,3.1,true,0.0,33
1170,269,79,151,3647.0,147.0,43.5772,1.469297,3.2,true,0.0,33
1171,269,79,151,3650.0,147.0,43.57718,1.469323,3.2,true,0.0,33
1172,269,79,151,3653.0,147.0,43.57716,1.469349,3.2,true,0.0,33
1173,269,79,151,3656.0,147.0,43.57714,1.469375,3.2,true,0.0,33
1174,270,80,151,3659.0,147.0,43.57712,1.469401,3.1,true,0.0,32
1175,270,80,151,3662.0,147.0,43.577103,1.469428,3.0,true,0.0,32
1176,270,80,151,3665.0,147.0,43.577084,1.469455,3.0,true,0.0,32
1177,270,80,151,3668.0,147.0,43.57707,1.469483,3.0,true,0.0,32
1178,270,80,151,3671.0,147.0,43.57705,1.469511,3.0,true,0.0,32
1179,269,80,151,3674.0,147.0,43.57703,1.469539,3.0,true,-8.3,32
1180,269,80,151,3677.0,147.0,43.57701,1.469567,3.0,true,-8.3,32
1181,269,80,151,3680.0,146.0,43.576992,1.469595,3.0,true,-8.3,32
1182,269,80,150,3683.0,146.0,43.576973,1.469622,3.0,true,-8.3,32
1183,269,80,150,3686.0,146.0,43.576954,1.46965,3.0,true,0.0,32
1184,269,80,150,3689.0,146.0,43.576935,1.469678,3.0,true,0.0,32
1185,269,80,150,3692.5,146.0,43.576916,1.469706,3.1,true,0.0,32
1186,269,80,150,3696.0,146.0,43.576897,1.469733,3.2,true,0.0,32
1187,269,80,150,3699.0,146.0,43.576874,1.469761,3.2,true,0.0,32
1188,269,80,149,3702.0,146.0,43.576855,1.469789,3.2,true,0.0,32
1189,268,80,149,3705.0,146.0,43.576836,1.469818,3.2,true,0.0,32
1190,268,80,149,3708.0,146.0,43.576817,1.469846,3.1,true,0.0,32
1191,268,80,149,3711.0,146.0,43.576797,1.469874,3.0,true,0.0,32
1192,268,80,149,3714.0,146.0,43.57678,1.469903,3.0,true,0.0,32
1193,268,80,149,3717.5,146.0,43.57676,1.469932,3.1,true,0.0,32
1194,268,81,150,3721.0,146.0,43.57674,1.469961,3.2,true,0.0,32
1195,268,81,150,3724.0,146.0,43.57672,1.469991,3.2,true,0.0,32
1196,268,81,150,3727.0,146.0,43.576702,1.470021,3.2,true,0.0,32
1197,268,81,150,3730.5,146.0,43.576683,1.470051,3.3,true,0.0,32
1198,268,81,150,3734.0,146.0,43.576664,1.470081,3.3,true,0.0,32
1199,268,81,150,3737.0,146.0,43.57665,1.470111,3.2,true,0.0,32
1200,268,81,150,3740.0,146.0,43.57663,1.47014,3.2,true,0.0,32
1201,268,80,150,3743.0,146.0,43.57661,1.47017,3.2,true,0.0,32
1202,268,80,150,3746.0,146.0,43.576595,1.4702,3.1,true,0.0,32
1203,268,80,150,3749.0,146.0,43.576576,1.47023,3.0,true,0.0,32
1204,268,80,151,3752.0,146.0,43.57656,1.470259,3.0,true,0.0,32
1205,268,80,151,3755.0,146.0,43.57654,1.470288,3.0,true,0.0,32
1206,268,80,151,3758.0,146.0,43.576527,1.470316,3.0,true,0.0,32
1207,268,80,151,3761.0,146.0,43.576508,1.470345,3.0,true,0.0,32
1208,268,80,151,3764.0,146.0,43.57649,1.470372,3.0,true,0.0,32
1209,268,80,150,3767.0,146.0,43.576473,1.4704,3.0,true,0.0,32
1210,268,81,150,3770.0,146.0,43.576458,1.470428,3.0,true,0.0,32
1211,267,80,150,3773.0,146.0,43.576443,1.470457,3.0,true,0.0,32
1212,267,80,150,3776.0,146.0,43.576427,1.470485,3.0,true,0.0,32
1213,267,80,149,3778.5,146.0,43.576412,1.470513,2.9,true,0.0,32
1214,267,80,150,3781.0,146.0,43.576397,1.47054,2.8,true,0.0,32
1215,266,80,150,3783.5,146.0,43.576385,1.470568,2.7,true,0.0,32
1216,266,81,149,3786.0,146.0,43.57637,1.470595,2.6,true,0.0,31
1217,265,81,149,3789.0,146.0,43.576355,1.470622,2.6,true,0.0,31
1218,265,81,149,3792.0,146.0,43.57634,1.470649,2.7,true,0.0,31
1219,264,81,149,3795.0,146.0,43.576324,1.470676,2.8,true,0.0,31
1220,264,81,149,3798.0,146.0,43.576305,1.470705,2.9,true,0.0,31
1221,264,81,149,3801.0,146.0,43.57629,1.470733,3.0,true,0.0,31
1222,264,81,148,3804.0,146.0,43.576275,1.470763,3.0,true,0.0,31
1223,263,80,148,3807.0,146.0,43.576256,1.470792,3.0,true,0.0,31
1224,263,80,148,3810.0,146.0,43.576237,1.470821,3.0,true,0.0,31
1225,263,80,148,3813.0,146.0,43.57622,1.47085,3.0,true,0.0,31
1226,263,80,148,3816.0,146.0,43.576202,1.47088,3.0,true,0.0,31
1227,263,80,147,3819.0,146.0,43.576183,1.47091,3.0,true,0.0,31
1228,263,80,147,3822.0,146.0,43.576164,1.470939,3.0,true,7.7,31
1229,262,80,147,3825.5,146.0,43.576145,1.470969,3.1,true,7.7,31
1230,262,80,147,3829.0,147.0,43.576126,1.470998,3.2,true,7.7,31
1231,262,80,147,3832.0,147.0,43.57611,1.471027,3.2,true,8.3,31
1232,262,80,147,3835.0,147.0,43.57609,1.471055,3.2,true,0.0,31
1233,262,80,147,3837.5,147.0,43.576077,1.471083,3.1,true,0.0,31
1234,262,80,147,3840.0,147.0,43.576057,1.471109,2.9,true,0.0,31
1235,262,80,146,3843.0,147.0,43.576042,1.471136,2.8,true,0.0,31
1236,262,80,146,3846.0,147.0,43.576027,1.471162,2.8,true,0.0,31
1237,262,80,145,3848.5,147.0,43.57601,1.471187,2.7,true,0.0,31
1238,262,80,145,3851.0,147.0,43.575993,1.471213,2.7,true,0.0,31
1239,261,80,144,3854.0,147.0,43.575977,1.471238,2.8,true,0.0,31
1240,261,80,143,3857.0,147.0,43.57596,1.471264,2.8,true,0.0,31
1241,260,80,142,3860.0,147.0,43.575943,1.471291,2.8,true,0.0,31
1242,260,80,142,3863.0,147.0,43.575928,1.471317,2.9,true,0.0,31
1243,260,80,141,3866.0,147.0,43.57591,1.471344,3.0,true,0.0,31
1244,260,80,141,3869.0,147.0,43.57589,1.471371,3.0,true,0.0,31
1245,259,79,142,3871.5,147.0,43.575874,1.471398,2.9,true,0.0,31
1246,259,78,142,3874.0,147.0,43.575855,1.471425,2.8,true,0.0,32
1247,258,78,142,3877.0,147.0,43.57584,1.471453,2.8,true,0.0,32
1248,258,78,142,3880.0,147.0,43.57582,1.471481,2.8,true,0.0,32
1249,258,78,142,3883.0,147.0,43.575806,1.471508,2.8,true,0.0,32
1250,258,78,143,3886.0,147.0,43.575787,1.471537,2.9,true,0.0,32
1251,258,77,143,3889.5,147.0,43.575768,1.471565,3.1,true,0.0,32
1252,258,77,143,3893.0,147.0,43.57575,1.471593,3.2,true,0.0,32
1253,258,78,143,3896.0,147.0,43.575733,1.471621,3.2,true,0.0,32
1254,258,79,143,3899.0,147.0,43.575714,1.47165,3.2,true,0.0,31
1255,258,79,144,3902.0,147.0,43.5757,1.471679,3.2,true,0.0,31
1256,258,79,144,3905.0,147.0,43.57568,1.471708,3.1,true,0.0,31
1257,258,79,144,3907.5,147.0,43.575665,1.471737,2.9,true,0.0,31
1258,258,79,144,3910.0,147.0,43.575645,1.471765,2.8,true,0.0,31
1259,258,79,144,3913.5,147.0,43.57563,1.471794,2.9,true,0.0,31
1260,258,79,145,3917.0,147.0,43.57561,1.471823,3.0,true,0.0,31
1261,258,79,145,3920.0,147.0,43.575596,1.471851,3.0,true,0.0,31
1262,258,79,145,3923.0,147.0,43.575577,1.471879,3.1,true,0.0,31
1263,258,79,145,3926.0,147.0,43.575558,1.471907,3.2,true,0.0,31
1264,259,79,146,3929.0,147.0,43.57554,1.471934,3.1,true,0.0,31
1265,259,79,146,3932.0,147.0,43.57552,1.471961,3.0,true,0.0,31
1266,259,79,146,3935.0,147.0,43.575504,1.471988,3.0,true,0.0,31
1267,259,79,147,3937.5,147.0,43.575485,1.472015,2.9,true,0.0,31
1268,259,79,147,3940.0,147.0,43.575466,1.472044,2.8,true,0.0,31
1269,259,79,147,3943.5,147.0,43.57545,1.472073,2.9,true,0.0,31
1270,259,79,147,3947.0,147.0,43.575436,1.472103,3.0,true,0.0,31
1271,259,79,147,3950.0,147.0,43.57542,1.472134,3.0,true,0.0,31
1272,259,80,147,3953.0,147.0,43.5754,1.472164,3.1,true,0.0,31
1273,258,80,147,3956.0,147.0,43.57539,1.472194,3.2,true,0.0,31
1274,258,80,147,3959.0,147.0,43.575375,1.472226,3.1,true,0.0,31
1275,258,80,146,3961.5,147.0,43.57536,1.472257,2.9,true,0.0,31
1276,258,80,146,3964.0,147.0,43.575344,1.472288,2.8,true,0.0,31
1277,258,80,147,3967.5,147.0,43.57533,1.47232,2.9,true,0.0,31
1278,258,80,147,3971.0,147.0,43.57531,1.47235,3.0,true,0.0,31
1279,258,80,147,3974.0,147.0,43.575294,1.47238,3.0,true,0.0,31
1280,258,80,147,3977.0,147.0,43.57527,1.472408,3.1,true,0.0,31
1281,258,80,147,3980.5,147.0,43.575253,1.472436,3.3,true,0.0,31
1282,258,80,147,3984.0,147.0,43.57523,1.472463,3.3,true,0.0,31
1283,258,80,146,3987.5,147.0,43.575207,1.472491,3.3,true,0.0,31
1284,258,80,146,3991.0,147.0,43.57518,1.472517,3.4,true,-7.1,31
1285,258,80,146,3994.5,147.0,43.575157,1.472543,3.5,true,-7.4,31
1286,259,80,146,3998.0,146.0,43.57513,1.472567,3.5,true,-7.7,31
1287,259,80,146,4001.0,146.0,43.575108,1.472592,3.4,true,-8.0,31
1288,260,80,146,4004.0,146.0,43.575085,1.472616,3.3,true,0.0,31
1289,260,80,146,4007.0,146.0,43.57506,1.47264,3.2,true,0.0,31
1290,261,80,146,4010.0,146.0,43.575043,1.472664,3.1,true,0.0,31
1291,261,80,146,4013.0,146.0,43.57502,1.472687,3.0,true,0.0,31
1292,261,80,146,4016.0,146.0,43.574997,1.472712,3.0,true,0.0,31
1293,261,80,147,4019.5,146.0,43.574974,1.472737,3.1,true,0.0,31
1294,262,80,147,4023.0,146.0,43.57495,1.472762,3.2,true,0.0,31
1295,262,80,148,4026.5,146.0,43.57493,1.472787,3.3,true,0.0,31
1296,262,80,148,4030.0,146.0,43.574905,1.472813,3.4,true,0.0,31
1297,262,80,147,4033.0,146.0,43.574883,1.472838,3.4,true,0.0,31
1298,262,80,147,4036.0,146.0,43.57486,1.472864,3.3,true,0.0,31
1299,262,80,147,4039.5,146.0,43.574833,1.472889,3.3,true,0.0,31
1300,263,80,147,4043.0,146.0,43.574814,1.472915,3.3,true,0.0,31
1301,263,80,146,4046.0,146.0,43.57479,1.472941,3.2,true,0.0,31
1302,264,80,146,4049.0,146.0,43.574768,1.472967,3.2,true,0.0,32
1303,264,80,146,4052.0,146.0,43.57475,1.472992,3.2,true,0.0,32
1304,264,80,146,4055.0,146.0,43.574726,1.473017,3.1,true,0.0,32
1305,264,80,146,4058.0,146.0,43.574707,1.473042,3.0,true,0.0,32
1306,264,80,146,4061.0,146.0,43.574688,1.473066,3.0,true,0.0,32
1307,264,80,146,4064.0,146.0,43.57467,1.47309,3.0,true,0.0,32
1308,264,80,147,4067.0,146.0,43.574646,1.473114,3.0,true,0.0,32
1309,264,80,147,4070.0,146.0,43.574627,1.473139,3.0,true,0.0,32
1310,265,80,147,4073.0,146.0,43.574604,1.473163,3.0,true,0.0,32
1311,265,80,147,4076.0,146.0,43.574585,1.473187,3.0,true,0.0,32
1312,265,80,147,4079.0,146.0,43.574566,1.473211,3.0,true,0.0,32
1313,265,80,147,4082.0,146.0,43.574547,1.473235,3.0,true,0.0,32
1314,265,80,147,4085.0,146.0,43.574528,1.473258,3.0,true,0.0,32
1315,265,80,147,4087.5,146.0,43.57451,1.473282,2.9,true,0.0,32
1316,265,80,147,4090.0,146.0,43.57449,1.473307,2.8,true,0.0,32
1317,264,79,147,4093.0,146.0,43.57447,1.473332,2.8,true,0.0,32
1318,264,79,147,4096.0,146.0,43.57445,1.473359,2.8,true,0.0,32
1319,264,79,147,4099.0,146.0,43.574432,1.473385,2.8,true,0.0,32
1320,264,79,147,4102.0,146.0,43.574413,1.473411,2.9,true,0.0,32
1321,263,79,147,4105.0,146.0,43.574394,1.473437,3.0,true,0.0,32
1322,263,79,147,4108.0,146.0,43.574375,1.473462,3.0,true,0.0,32
1323,263,79,147,4111.5,146.0,43.574356,1.473487,3.1,true,0.0,32
1324,263,79,147,4115.0,146.0,43.574333,1.473512,3.2,true,0.0,32
1325,263,79,147,4118.0,146.0,43.57431,1.473536,3.2,true,0.0,32
1326,263,80,147,4121.0,146.0,43.57429,1.47356,3.2,true,0.0,31
1327,263,80,147,4124.0,146.0,43.57427,1.473585,3.2,true,0.0,31
1328,263,80,147,4127.0,146.0,43.574245,1.473611,3.1,true,0.0,31
1329,263,80,147,4130.5,146.0,43.574223,1.473638,3.1,true,0.0,31
1330,263,80,147,4134.0,146.0,43.574203,1.473665,3.2,true,0.0,31
1331,263,80,147,4137.0,146.0,43.57418,1.473691,3.2,true,0.0,31
1332,264,80,147,4140.0,146.0,43.574158,1.473717,3.2,true,0.0,32
1333,264,80,147,4143.5,146.0,43.57414,1.473743,3.3,true,0.0,32
1334,264,81,146,4147.0,146.0,43.574116,1.473767,3.3,true,0.0,31
1335,264,81,146,4150.0,146.0,43.574093,1.473792,3.2,true,0.0,31
1336,264,81,146,4153.0,146.0,43.57407,1.473817,3.2,true,0.0,31
1337,265,81,146,4156.0,146.0,43.57405,1.473841,3.2,true,0.0,31
1338,266,81,145,4159.0,146.0,43.574024,1.473865,3.1,true,0.0,31
1339,266,81,145,4162.5,146.0,43.574005,1.473889,3.1,true,0.0,31
1340,267,81,145,4166.0,146.0,43.573982,1.473913,3.2,true,0.0,31
1341,267,80,145,4169.0,146.0,43.57396,1.473938,3.2,true,0.0,32
1342,267,80,145,4172.0,146.0,43.573936,1.473963,3.2,true,0.0,32
1343,267,80,145,4175.0,146.0,43.573914,1.473988,3.2,true,0.0,32
1344,267,80,145,4178.0,146.0,43.573895,1.474012,3.1,true,-8.3,32
1345,267,80,145,4181.0,146.0,43.57387,1.474037,3.0,true,-8.3,32
1346,268,80,145,4184.0,145.0,43.57385,1.474061,3.0,true,-8.3,32
1347,268,80,145,4187.0,145.0,43.57383,1.474085,3.0,true,-8.3,32
1348,268,80,145,4190.0,145.0,43.573807,1.474108,3.0,true,0.0,32
1349,267,80,145,4193.0,145.0,43.573788,1.474131,3.0,true,0.0,32
1350,267,80,144,4196.0,145.0,43.573765,1.474154,3.0,true,0.0,32
1351,267,80,144,4199.5,145.0,43.573746,1.474178,3.1,true,0.0,32
1352,267,80,144,4203.0,145.0,43.573723,1.474204,3.2,true,0.0,32
1353,266,80,143,4206.0,145.0,43.573704,1.474229,3.2,true,0.0,32
1354,266,80,143,4209.0,145.0,43.57368,1.474255,3.2,true,0.0,32
1355,266,80,143,4212.0,145.0,43.57366,1.474281,3.2,true,0.0,32
1356,266,80,143,4215.0,145.0,43.573643,1.474307,3.1,true,0.0,32
1357,266,80,143,4218.0,145.0,43.57362,1.474333,3.0,true,0.0,32
1358,266,80,143,4221.0,145.0,43.5736,1.474359,3.0,true,0.0,32
1359,265,80,144,4224.0,145.0,43.57358,1.474385,3.0,true,0.0,32
1360,265,81,144,4227.0,145.0,43.573563,1.474412,3.0,true,0.0,31
1361,265,80,144,4230.0,145.0,43.573544,1.474439,3.0,true,0.0,32
1362,265,80,143,4233.0,145.0,43.573524,1.474468,3.0,true,0.0,32
1363,265,80,143,4236.5,145.0,43.573505,1.474497,3.1,true,0.0,32
1364,265,80,143,4240.0,145.0,43.57349,1.474529,3.2,true,0.0,32
1365,265,79,144,4243.0,145.0,43.573475,1.474562,3.2,true,0.0,32
1366,265,79,144,4246.0,145.0,43.573467,1.474597,3.2,true,0.0,32
1367,265,79,144,4249.0,145.0,43.57346,1.474633,3.2,true,0.0,32
1368,265,79,145,4252.0,145.0,43.573463,1.474669,3.1,true,0.0,32
1369,265,79,145,4255.0,145.0,43.573463,1.474706,3.0,true,0.0,32
1370,265,79,146,4258.0,145.0,43.57348,1.474739,3.0,true,0.0,32
1371,265,79,146,4261.0,145.0,43.57349,1.474773,3.0,true,0.0,32
1372,266,79,146,4264.0,145.0,43.573505,1.474804,3.0,true,0.0,32
1373,266,79,146,4267.5,145.0,43.573524,1.474835,3.1,true,7.7,32
1374,266,80,146,4271.0,145.0,43.573544,1.474863,3.2,true,7.7,32
1375,266,80,146,4274.0,146.0,43.573566,1.474892,3.2,true,8.0,32
1376,266,80,146,4277.0,146.0,43.573586,1.474919,3.2,true,8.3,32
1377,266,80,146,4280.0,146.0,43.57361,1.474946,3.2,true,0.0,32
1378,266,80,146,4283.0,146.0,43.573627,1.474971,3.1,true,0.0,32
1379,266,80,145,4286.0,146.0,43.57365,1.474996,3.0,true,0.0,32
1380,266,80,145,4289.0,146.0,43.573673,1.47502,3.0,true,0.0,32
1381,266,80,145,4292.0,146.0,43.573692,1.475045,3.0,true,0.0,32
1382,266,80,145,4295.0,146.0,43.57371,1.47507,3.0,true,0.0,32
1383,266,80,146,4298.0,146.0,43.57373,1.475095,3.0,true,0.0,32
1384,266,80,146,4301.0,146.0,43.57375,1.475121,3.0,true,0.0,32
1385,266,80,146,4304.0,146.0,43.57377,1.475146,3.0,true,0.0,32
1386,266,80,146,4307.0,146.0,43.573788,1.475172,3.0,true,0.0,32
1387,265,80,146,4310.0,146.0,43.573807,1.475198,3.0,true,0.0,32
1388,265,80,146,4313.0,146.0,43.573826,1.475225,3.0,true,0.0,32
1389,264,80,146,4316.0,146.0,43.573845,1.475251,3.0,true,0.0,32
1390,264,80,146,4319.0,146.0,43.573864,1.475276,3.0,true,0.0,32
1391,264,80,146,4322.0,146.0,43.57388,1.475302,3.0,true,0.0,32
1392,264,80,147,4325.0,146.0,43.5739,1.475327,3.0,true,0.0,32
1393,264,80,147,4327.5,146.0,43.573917,1.475351,2.9,true,0.0,32
1394,264,80,147,4330.0,146.0,43.573936,1.475376,2.8,true,0.0,32
1395,264,80,147,4333.0,146.0,43.57395,1.4754,2.8,true,0.0,32
1396,264,80,147,4336.0,146.0,43.57397,1.475423,2.8,true,0.0,32
1397,264,80,147,4338.5,146.0,43.57399,1.475447,2.7,true,0.0,32
1398,264,80,147,4341.0,146.0,43.574005,1.47547,2.7,true,0.0,32
1399,263,80,147,4343.5,146.0,43.574024,1.475493,2.7,true,0.0,31
1400,263,80,147,4346.0,146.0,43.574036,1.475518,2.6,true,0.0,31
1401,262,79,147,4348.5,146.0,43.574047,1.475544,2.5,true,0.0,32
1402,262,79,147,4351.0,146.0,43.574055,1.475571,2.5,true,0.0,32
1403,261,79,147,4353.0,146.0,43.57406,1.475598,2.4,true,0.0,32
1404,260,79,146,4355.0,146.0,43.574055,1.47563,2.3,true,0.0,31
1405,259,79,146,4358.5,146.0,43.574055,1.475661,2.5,true,0.0,31
1406,258,79,146,4362.0,146.0,43.57404,1.475695,2.7,true,0.0,31
1407,263,79,146,4365.5,146.0,43.574024,1.475729,2.9,true,0.0,32
1408,269,80,146,4369.0,146.0,43.574005,1.475761,3.2,true,0.0,32
1409,269,80,146,4373.0,146.0,43.573982,1.475794,3.6,true,0.0,32
1410,269,80,146,4377.0,146.0,43.57396,1.475824,3.7,true,0.0,32
1411,263,80,145,4380.5,146.0,43.573933,1.475855,3.7,true,0.0,31
1412,257,80,145,4384.0,146.0,43.57391,1.475882,3.7,true,0.0,31
1413,259,80,145,4387.0,146.0,43.573887,1.47591,3.6,true,0.0,31
1414,261,80,145,4390.0,146.0,43.57386,1.475936,3.4,true,0.0,31
1415,263,80,146,4393.0,146.0,43.573837,1.475962,3.2,true,0.0,31
1416,266,80,146,4396.0,146.0,43.573814,1.475989,3.1,true,0.0,32
1417,268,80,146,4399.5,146.0,43.57379,1.476015,3.1,true,0.0,32
1418,270,80,146,4403.0,146.0,43.573772,1.476043,3.2,true,0.0,32
1419,271,80,147,4406.5,146.0,43.57375,1.47607,3.3,true,0.0,32
1420,272,80,147,4410.0,146.0,43.57373,1.476098,3.4,true,0.0,32
1421,272,80,147,4413.0,146.0,43.573708,1.476125,3.4,true,0.0,32
1422,272,80,147,4416.0,146.0,43.573685,1.476151,3.3,true,0.0,32
1423,272,80,148,4419.0,146.0,43.573666,1.476177,3.2,true,0.0,32
1424,273,80,148,4422.0,146.0,43.573643,1.476203,3.1,true,0.0,33
1425,273,80,149,4425.5,146.0,43.57362,1.476228,3.1,true,0.0,33
1426,273,80,149,4429.0,146.0,43.5736,1.476254,3.2,true,0.0,33
1427,274,80,149,4432.0,146.0,43.573578,1.47628,3.2,true,0.0,33
1428,276,80,149,4435.0,146.0,43.573555,1.476306,3.2,true,0.0,33
1429,276,80,150,4438.5,146.0,43.573532,1.476332,3.3,true,0.0,33
1430,276,80,149,4442.0,146.0,43.57351,1.476356,3.3,true,0.0,33
1431,276,79,149,4445.0,146.0,43.573486,1.476381,3.2,true,0.0,33
1432,277,79,149,4448.0,146.0,43.573463,1.476407,3.2,true,0.0,33
1433,277,79,149,4451.5,146.0,43.57344,1.476433,3.3,true,0.0,33
1434,277,78,149,4455.0,146.0,43.573418,1.476458,3.3,true,0.0,34
1435,277,78,149,4458.0,146.0,43.5734,1.476484,3.2,true,0.0,34
1436,277,78,149,4461.0,146.0,43.573376,1.476509,3.2,true,0.0,34
1437,277,77,148,4464.0,146.0,43.573353,1.476535,3.2,true,0.0,34
1438,277,77,148,4467.0,146.0,43.573334,1.47656,3.1,true,0.0,34
1439,277,77,148,4470.0,146.0,43.57331,1.476586,3.0,true,0.0,34
1440,277,77,148,4473.0,146.0,43.57329,1.476611,3.0,true,0.0,34
1441,277,77,148,4476.0,146.0,43.573273,1.476635,3.0,true,0.0,34
1442,277,77,149,4479.0,146.0,43.57325,1.476659,3.0,true,0.0,34
1443,276,77,149,4482.0,146.0,43.57323,1.476682,3.0,true,0.0,34
1444,276,78,149,4485.0,146.0,43.57321,1.476706,3.0,true,0.0,34
1445,275,78,149,4488.0,146.0,43.573193,1.476729,3.0,true,0.0,34
1446,275,78,149,4491.0,146.0,43.57317,1.476752,3.0,true,0.0,34
1447,274,79,149,4494.0,146.0,43.57315,1.476775,3.0,true,0.0,33
1448,273,79,149,4497.0,146.0,43.57313,1.476799,3.0,true,0.0,33
1449,272,79,149,4500.0,146.0,43.57311,1.476823,3.0,true,0.0,33
1450,272,80,149,4503.0,146.0,43.57309,1.476848,3.0,true,0.0,32
1451,271,80,149,4506.0,146.0,43.57307,1.476872,3.0,true,0.0,32
1452,271,80,148,4509.0,146.0,43.573048,1.476898,3.0,true,0.0,32
1453,270,80,148,4512.0,146.0,43.57303,1.476924,3.0,true,0.0,32
1454,270,80,148,4515.0,146.0,43.57301,1.476949,3.0,true,0.0,32
1455,270,80,148,4518.0,146.0,43.572987,1.476974,3.0,true,0.0,32
1456,270,80,148,4521.0,146.0,43.572968,1.476999,3.0,true,0.0,32
1457,270,80,148,4524.0,146.0,43.57295,1.477024,3.0,true,0.0,32
1458,270,80,148,4527.0,146.0,43.57293,1.477051,3.0,true,0.0,32
1459,269,80,147,4530.0,146.0,43.57291,1.477077,3.0,true,0.0,32
1460,269,80,148,4533.0,146.0,43.57289,1.477104,3.0,true,0.0,32
1461,269,80,148,4536.0,146.0,43.572872,1.477132,3.0,true,0.0,32
1462,269,80,148,4539.0,146.0,43.572853,1.477158,3.0,true,0.0,32
1463,268,80,148,4542.0,146.0,43.572834,1.477185,3.0,true,0.0,32
1464,268,80,148,4545.0,146.0,43.572815,1.47721,3.0,true,0.0,32
1465,268,80,148,4548.0,146.0,43.572796,1.477235,3.0,true,0.0,32
1466,268,80,148,4551.0,146.0,43.572777,1.477259,3.0,true,0.0,32
1467,268,80,148,4553.5,146.0,43.57276,1.477284,2.9,true,0.0,32
1468,268,80,148,4556.0,146.0,43.572742,1.477308,2.8,true,0.0,32
1469,267,79,148,4559.0,146.0,43.572723,1.477332,2.8,true,0.0,32
1470,267,79,148,4562.0,146.0,43.572704,1.477356,2.8,true,0.0,32
1471,266,79,148,4565.0,146.0,43.572685,1.47738,2.8,true,0.0,32
1472,266,80,148,4568.0,146.0,43.572662,1.477404,2.9,true,0.0,32
1473,265,80,148,4571.0,146.0,43.572643,1.477427,3.0,true,0.0,32
1474,264,80,148,4574.0,146.0,43.572624,1.477451,3.0,true,-8.3,32
1475,262,80,148,4577.0,146.0,43.5726,1.477475,3.0,true,-8.3,31
1476,261,80,148,4580.0,145.0,43.572582,1.477499,3.0,true,-8.3,31
1477,261,80,148,4583.0,145.0,43.57256,1.477524,3.0,true,-8.3,31
1478,261,80,148,4586.0,145.0,43.57254,1.477549,3.0,true,0.0,31
1479,260,80,148,4589.0,145.0,43.57252,1.477574,3.0,true,0.0,31
1480,260,80,148,4592.0,145.0,43.5725,1.477599,3.0,true,0.0,31
1481,260,80,148,4595.0,145.0,43.57248,1.477624,3.0,true,0.0,31
1482,260,80,148,4598.0,145.0,43.57246,1.47765,3.0,true,0.0,31
1483,260,80,148,4601.0,145.0,43.57244,1.477675,3.0,true,0.0,31
1484,260,80,148,4604.0,145.0,43.57242,1.4777,3.0,true,0.0,31
1485,260,80,148,4607.0,145.0,43.5724,1.477726,3.0,true,0.0,31
1486,260,80,148,4610.0,145.0,43.57238,1.477751,3.0,true,0.0,31
1487,260,80,148,4613.5,145.0,43.572357,1.477775,3.1,true,0.0,31
1488,260,80,148,4617.0,145.0,43.572334,1.477799,3.2,true,0.0,31
1489,260,80,147,4620.0,145.0,43.572315,1.477823,3.2,true,0.0,31
1490,260,80,147,4623.0,145.0,43.572292,1.477847,3.2,true,0.0,31
1491,260,80,147,4626.0,145.0,43.57227,1.477871,3.2,true,0.0,31
1492,260,80,147,4629.0,145.0,43.572247,1.477893,3.1,true,0.0,31
1493,260,80,147,4632.5,145.0,43.57222,1.477916,3.1,true,7.7,31
1494,260,80,147,4636.0,145.0,43.572197,1.477937,3.2,true,0.0,31
